"This worksheet includes one table, with columns A through AV. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by School, such as county, district, and school codes and names. The table also includes basic information about the school such as address, grade levels, and contacts."
New Jersey School Directory
Public Schools
County Code,County Name,District Code,District Name,School Code,School Name,Princ. Title,Princ. First Name,Princ. Last Name,Princ. Title 2,Princ. Email,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing City,Mailing State,Mailing Zip,HIB Title1,HIB First Nname,HIB Last Name,HIB Title2,Homeless Liaison Title1,Homeless Liaison First Name,Homeless Liaison Last Name,Homeless Liaison Title2,Phone,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Post Grad,Adult Ed.,NCES Code
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""310""",Darlene C. McKnight Elementary,Mr.,Elijah,Pereira,School Principal,epereira@trenton.k12.nj.us,175 GIRARD AVENUE," ",TRENTON,NJ,"=""08638-3431""",175 GIRARD AVENUE," ",TRENTON,NJ,"=""08638-3431""",Mrs.,Maeve,DiPasquale,Anti-Bullying Specialist,,,,,"=""609-656-4970""",,1,1,1,1,,,,,,,,,,,,"=""03248"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""170""",Dr. Crosby Copeland Jr Elementary,Mr.,Michael,Rosenberg,School Principal,mrosenberg@trenton.k12.nj.us,1200 BRUNSWICK AVENUE," ",TRENTON,NJ,"=""08638""",1200 BRUNSWICK AVENUE," ",TRENTON,NJ,"=""08638""",Ms.,Laura,Colvin,Anti-Bullying Specialist,,,,,"=""609-656-4690""",,1,1,1,1,,,,,,,,,,,,"=""03216"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""305""",Dr. Martin Luther King Middle School,Dr.,Victor,Farnath,School Principal,vfarnath@trenton.k12.nj.us,401-411 Brunswick Ave," ",Trenton,NJ,"=""08638""",401-411 Brunswick Ave," ",Trenton,NJ,"=""08638""",Mr.,Howard,Marks,Anti-Bullying Specialist,,,,,"=""609-656-4900""",,,,,,,,,1,1,,,,,,,"=""06142"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""190""",Franklin Elementary School,Mrs.,Alakee,Bethea,School Principal,aebethea@trenton.k12.nj.us,200 WILLIAM STREET," ",TRENTON,NJ,"=""08610""",200 WILLIAM STREET," ",TRENTON,NJ,"=""08610""",Mrs.,Schaeffona,Robinson-Gentry,Anti-Bullying Specialist,,,,,"=""609-656-4720""",,1,1,1,1,,,,,,,,,,,,"=""03218"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""300""",George Washington Elementary School,Ms.,Tara,Ingram,School Principal,tingram@trenton.k12.nj.us,331 EMORY AVENUE," ",TRENTON,NJ,"=""08611""",331 EMORY AVENUE," ",TRENTON,NJ,"=""08611""",Ms.,Laura,Madzey,Anti-Bullying Specialist,,,,,"=""609-656-4960""",,1,1,1,1,,,,,,,,,,,,"=""03246"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""260""",Gershom Mott Elementary School,Dr.,Wadner,Gedeon,School Principal,wgadner@trenton.k12.nj.us,45 STOKELY AVENUE," ",TRENTON,NJ,"=""08611""",45 STOKELY AVENUE," ",TRENTON,NJ,"=""08611""",Ms.,Cara,Oliveto,Anti-Bullying Specialist,,,,,"=""609-656-4830""",,1,1,1,1,,,,,,,,,,,,"=""03234"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""100""",Grace A Dunn Middle School,Ms.,Karilyn,Mouzon,School Principal,kmouzon@trenton.k12.nj.us,401 DAYTON STREET," ",TRENTON,NJ,"=""08610""",401 DAYTON STREET," ",TRENTON,NJ,"=""08610""",Mr.,Patrick,Sharkey,Anti-Bullying Specialist,,,,,"=""609-656-4700""",,,,,,,,,1,1,,,,,,,"=""03210"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""200""",Grant Intermediate School,Ms.,Jennifer,Santiago,School Principal,jmsantiago@trenton.k12.nj.us,159 N  CLINTON AVENUE," ",TRENTON,NJ,"=""08609""",159 N  CLINTON AVENUE," ",TRENTON,NJ,"=""08609""",Ms.,Shannon,DeLizio-Bonilla,Anti-Bullying Specialist,,,,,"=""609-656-4730""",,,,,,1,1,1,,,,,,,,,"=""03220"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""301""",Hedgepeth Williams Intermediate School,Dr.,Adrienne,Hill,School Principal,ahill@trenton.k12.nj.us,301 GLADSTONE AVE," ",TRENTON,NJ,"=""08629""",301 GLADSTONE AVE," ",TRENTON,NJ,"=""08629""",Mr.,Theodore,Hoover,Anti-Bullying Specialist,,,,,"=""609-656-4760""",,,,,,1,1,1,,,,,,,,,"="""""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""306""",Joseph Stokes Elementary School,Mr.,Paul,Lakarosky,School Principal,plakarosky@trenton.k12.nj.us,915 Parkside Avenue," ",Trenton,NJ,"=""08618""",915 Parkside Avenue," ",Trenton,NJ,"=""08618""",Ms.,Wanda,Martinez,Anti-Bullying Specialist,,,,,"=""609-656-4930""",,1,1,1,1,,,,,,,,,,,,"=""06143"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""304""",Joyce Kilmer Intermediate School,Mrs.,Paula,Bethea,School Principal,ppbethea@trenton.k12.nj.us,1300 Stuyvesant Avenue," ",Trenton,NJ,"=""08618""",1300 Stuyvesant Avenue," ",Trenton,NJ,"=""08618""",Mrs.,Stacey,Weiss,Anti-Bullying Specialist,,,,,"=""609-656-4800""",,,,,,1,1,1,,,,,,,,,"=""06141"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""303""",Luis Munoz-Rivera Elementary School,Dr.,Olivia,Russo,School Principal,orusso@trenton.k12.nj.us,401 North Montgomery St," ",Trenton,NJ,"=""08638""",401 North Montgomery St," ",Trenton,NJ,"=""08638""",Mr.,Jordan,Chery,Anti-Bullying Specialist,,,,,"=""609-656-4841""",,1,1,1,1,,,,,,,,,,,,"=""06140"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""265""",Patton J. Hill Elementary School,Ms.,Talaya,Stoddard-Wilson,School Principal,tstoddard@trenton.k12.nj.us,1010 EAST STATE STREET," ",TRENTON,NJ,"=""08609-1506""",1010 EAST STATE STREET," ",TRENTON,NJ,"=""08609-1506""",Mrs.,Beverly,Smith,Anti-Bullying Specialist,,,,,"=""609-656-4980""",,1,1,1,1,,,,,,,,,,,,"=""03236"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""080""",Paul S. Robeson Elementary School,Mr.,Michael,Hodnicki,School Principal,mhodnicki@trenton.k12.nj.us,350 Cuyler Avenue," ",TRENTON,NJ,"=""08629""",350 Cuyler Avenue," ",TRENTON,NJ,"=""08629""",Ms.,Christina,Hyman,Anti-Bullying Specialist,,,,,"=""609-656-4920""",,1,1,1,1,,,,,,,,,,,,"=""03206"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""308""",Thomas Jefferson Intermediate School,Ms.,Nadia,Ramcharan,School Principal,nramcharan@trenton.k12.nj.us,1 Whittlesey Road," ",Trenton,NJ,"=""08618""",1 Whittlesey Road," ",Trenton,NJ,"=""08618""",Mr.,Valerie,Hedgepeth,Anti-Bullying Specialist,,,,,"=""609-656-4660""",,,,,,1,1,1,,,,,,,,,"=""06145"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""050""",Trenton Central High School - Main Campus,Mrs.,Mary,Courtney,School Principal,mcourtney@trenton.k12.nj.us,400 Chambers Street," ",TRENTON,NJ,"=""08611""",400 Chambers Street," ",TRENTON,NJ,"=""08611""",Mr.,Hussain,Haqq,Anti-Bullying Specialist,,,,,"=""609-557-8247""",,,,,,,,,,,,1,1,1,,,"=""03200"""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""302""",Trenton Central High School-9th Grade Academy,Dr.,Laura,Martin,School Principal,lmartin@trenton.k12.nj.us,500 Perry Street," ",Trenton,NJ,"=""08609""",500 Perry Street," ",Trenton,NJ,"=""08609""",Ms.,Iesha,Dawkins,Anti-Bullying Specialist,,,,,"=""609-656-4900""",,,,,,,,,,,1,,,,,,"="""""
"=""21""",MERCER,"=""5210""",Trenton Public School District,"=""220""",William Harrison Elementary School,Dr.,Keisha,Gaymon-Ojeikere,School Principal,kgaymon@trenton.k12.nj.us,461 GENESSEE STREET," ",TRENTON,NJ,"=""08611""",461 GENESSEE STREET," ",TRENTON,NJ,"=""08611""",Mr.,Brian,L'Oiseau,Anti-Bullying Specialist,,,,,"=""609-656-4750""",,1,1,1,1,,,,,,,,,,,,"=""03224"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""140""",Community Middle School,Mr.,Kyle,Schimph,School Principal,kyle.schimph@wwprsd.org,95 GROVERS MILL ROAD," ",PLAINSBORO,NJ,"=""08536""",95 GROVERS MILL ROAD," ",PLAINSBORO,NJ,"=""08536""",Ms.,Ariana,Efstathios,Anti-Bullying Specialist,,,,,"=""609-716-5300""",,,,,,,,1,1,1,,,,,,,"=""06012"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""030""",Dutch Neck Elementary School,Mr.,Melissa,Lockett,School Principal,melissa.lockett@wwprsd.org,392 VILLAGE ROAD EAST," ",West Windsor,NJ,"=""08550""",392 VILLAGE ROAD EAST," ",West Windsor,NJ,"=""08550""",Ms.,Michelle,Obregon,Anti-Bullying Specialist,,,,,"=""609-716-5400""",,1,1,1,1,,,,,,,,,,,,"=""03260"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""050""",J.V.B. Wicoff Elementary School,Ms.,Maureen,Cook,School Principal,maureen.cook@wwprsd.org,510 PLAINSBORO ROAD," ",PLAINSBORO,NJ,"=""08536""",510 PLAINSBORO ROAD," ",PLAINSBORO,NJ,"=""08536""",Ms.,Ellen,Incollingo,Anti-Bullying Specialist,,,,,"=""609-716-5450""",,1,1,1,1,,,,,,,,,,,,"=""03264"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""040""",Maurice Hawk Elementary School,Ms.,Sara,Bright,School Principal,sara.bright@wwprsd.org,303  305 CLARKSVILLE ROAD," ",West Windsor,NJ,"=""08550""",303  305 CLARKSVILLE ROAD," ",West Windsor,NJ,"=""08550""",Ms.,Kelly,Marshall,Anti-Bullying Specialist,,,,,"=""609-716-5425""",1,1,1,1,1,,,,,,,,,,,,"=""03262"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""150""",Millstone River School,Mrs.,Heather,Shanklin,School Principal,heather.shanklin@wwprsd.org,75 GROVERS MILL ROAD," ",PLAINSBORO,NJ,"=""08536""",75 GROVERS MILL ROAD," ",PLAINSBORO,NJ,"=""08536""",Mrs.,Elizabeth,Gura,Anti-Bullying Specialist,,,,,"=""609-716-5500""",,,,,1,1,1,,,,,,,,,,"=""06077"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""035""",Thomas R Grover Middle School,Mr.,Jonathan,Dauber,School Principal,jonathan.dauber@wwprsd.org,10 SOUTHFIELD ROAD," ",West Windsor,NJ,"=""08550""",10 SOUTHFIELD ROAD," ",West Windsor,NJ,"=""08550""",Ms.,Wendy,Alley,Anti-Bullying Specialist,,,,,"=""609-716-5250""",,,,,,,,1,1,1,,,,,,,"=""00313"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""130""",Town Center Elementary School,Dr.,Erin,Falk,School Principal,erin.falk@wwprsd.org,700 WYNDHURST DRIVE," ",PLAINSBORO,NJ,"=""08536""",700 WYNDHURST DRIVE," ",PLAINSBORO,NJ,"=""08536""",Ms.,Erica,Anas,Anti-Bullying Specialist,,,,,"=""609-716-8330""",1,1,1,1,1,,,,,,,,,,,,"=""00505"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""160""",Village Elementary School,Mr.,Guy,Tulp,School Principal,guy.tulp@wwprsd.org,601 NEW VILLAGE ROAD," ",West Windsor,NJ,"=""08550""",601 NEW VILLAGE ROAD," ",West Windsor,NJ,"=""08550""",Ms.,Veronica,Schumann,Anti-Bullying Specialist,,,,,"=""609-716-5200""",,,,,,1,1,,,,,,,,,,"=""00147"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""025""",West Windsor-Plainsboro High School North,Dr.,Lamont,Thomas,School Principal,lamont.thomas@wwprsd.org,90 GROVERS MILL ROAD," ",PLAINSBORO,NJ,"=""08536""",90 GROVERS MILL ROAD," ",PLAINSBORO,NJ,"=""08536""",Ms.,Jamie,Crystal,Anti-Bullying Specialist,,,,,"=""609-716-5100""",,,,,,,,,,,1,1,1,1,,,"=""00191"""
"=""21""",MERCER,"=""5715""",West Windsor-Plainsboro Regional School District,"=""020""",West Windsor-Plainsboro High School South,Mrs.,Jessica,Cincotta,School Principal,jessica.cincotta@wwprsd.org,346 CLARKSVILLE ROAD," ",West Windsor,NJ,"=""08550""",346 CLARKSVILLE ROAD," ",West Windsor,NJ,"=""08550""",Ms.,Chelsea,Allen,Anti-Bullying Specialist,,,,,"=""609-716-5050""",,,,,,,,,,,1,1,1,1,,,"=""03258"""
"=""23""",MIDDLESEX,"=""0750""",Carteret Public School District,"=""030""",Carteret High School,Ms.,Joanna,Joaquin,School Principal,jjoaquin@carteretschools.org,199 WASHINGTON AVENUE," ",CARTERET,NJ,"=""07008""",199 WASHINGTON AVENUE," ",CARTERET,NJ,"=""07008""",Mrs.,Dara,Benjamin,Anti-Bullying Specialist,,,,,"=""732-541-8960""",,,,,,,,,,,1,1,1,1,,,"=""03268"""
"=""23""",MIDDLESEX,"=""0750""",Carteret Public School District,"=""300""",Carteret Junior High School,Mrs.,Tara,Romero,School Principal,tromero@carteretschools.org,195 Washington Ave," ",Carteret,NJ,"=""07008""",195 Washington Ave," ",Carteret,NJ,"=""07008""",Ms.,Allison,Heim,Anti-Bullying Specialist,,,,,"=""732-541-8960""",,,,,,,,,1,1,,,,,,,"=""06146"""
"=""23""",MIDDLESEX,"=""0750""",Carteret Public School District,"=""055""",Carteret Middle School,Ms.,Merita,Eull,School Principal,meull@carteretschools.org,300 CARTERET AVENUE," ",CARTERET,NJ,"=""07008""",300 CARTERET AVENUE," ",CARTERET,NJ,"=""07008""",Mrs.,Suzanne,Kapcsos,Anti-Bullying Specialist,,,,,"=""732-541-8960""",,,,,,,1,1,,,,,,,,,"=""03274"""
"=""23""",MIDDLESEX,"=""0750""",Carteret Public School District,"=""050""",Columbus Elementary School,Ms.,Mayling,Cardenas,School Principal,mcardenas@carteretschools.org,1 CARTERET AVENUE," ",CARTERET,NJ,"=""07008""",1 CARTERET AVENUE," ",CARTERET,NJ,"=""07008""",Mrs.,Sonia,Galipo,Anti-Bullying Specialist,,,,,"=""732-541-8960""",1,1,1,1,1,1,,,,,,,,,,,"=""03272"""
"=""23""",MIDDLESEX,"=""0750""",Carteret Public School District,"=""060""",Nathan Hale Elementary School,Ms.,Erika,Barrett,School Principal,ebarrett@carteretschools.org,678 ROOSEVELT AVENUE," ",CARTERET,NJ,"=""07008""",678 ROOSEVELT AVENUE," ",CARTERET,NJ,"=""07008""",Mrs.,Ashley,Gasparro,Anti-Bullying Specialist,,,,,"=""732-541-8960""",1,1,1,1,1,1,,,,,,,,,,,"=""00451"""
"=""23""",MIDDLESEX,"=""0750""",Carteret Public School District,"=""057""",Private Nicholas Minue Elementary School,Mrs.,Cheryl,Bolinger,School Principal,cbolinger@carteretschools.org,83 POST BLVD," ",CARTERET,NJ,"=""07008""",83 POST BLVD," ",CARTERET,NJ,"=""07008""",Ms.,Irene,Massenzio,Anti-Bullying Specialist,,,,,"=""732-541-8960""",1,1,1,1,1,1,,,,,,,,,,,"=""03276"""
"=""23""",MIDDLESEX,"=""0970""",Cranbury Township School District,"=""030""",Cranbury School,Dr.,Jennifer,Diszler,School Principal,jdiszler@cranburyschool.org,23 N MAIN ST," ",CRANBURY,NJ,"=""08512""",23 N MAIN ST," ",CRANBURY,NJ,"=""08512""",Ms.,Julia,Strazza Medina,Anti-Bullying Specialist,,,,,"=""609-395-1700""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""03282"""
"=""23""",MIDDLESEX,"=""1140""",Dunellen Public School District,"=""040""",Dunellen High School,Mr.,Paul,Lynch,School Principal,lynchp@dunellenschools.org,411 First Street," ",DUNELLEN,NJ,"=""08812""",411 First Street," ",DUNELLEN,NJ,"=""08812""",Mrs.,Lisa,Leibowitz,Anti-Bullying Specialist,,,,,"=""732-400-5900""",,,,,,,,,,,1,1,1,1,,,"=""03286"""
"=""23""",MIDDLESEX,"=""1140""",Dunellen Public School District,"=""050""",John P. Faber Elementary School,Mr.,Brendan,Tennant,School Principal,tennantb@dunellenschools.org,400 HIGH STREET," ",DUNELLEN,NJ,"=""08812""",400 HIGH STREET," ",DUNELLEN,NJ,"=""08812""",Ms.,Mary,Bolcar,Anti-Bullying Specialist,,,,,"=""732-400-5900""",1,1,1,1,1,1,1,,,,,,,,,,"=""03288"""
"=""23""",MIDDLESEX,"=""1140""",Dunellen Public School District,"=""060""",Lincoln Middle School,Mr.,Cuyler,Tobin,School Principal,tobinc@dunellenschools.org,400  Dunellen Avenue," ",DUNELLEN,NJ,"=""08812""",400  Dunellen Avenue," ",DUNELLEN,NJ,"=""08812""",Ms.,Lisa,Sanfilippo,Anti-Bullying Specialist,,,,,"=""732-400-5900""",,,,,,,,1,1,1,,,,,,,"=""00149"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""060""",Bowne-Munro Elementary School,Ms.,Kristin,Gristina,School Principal,kristin.gristina@ebnet.org,120 MAIN STREET," ",EAST BRUNSWICK,NJ,"=""08816""",120 MAIN STREET," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Erinn,Rasin,Anti-Bullying Specialist,,,,,"=""732-613-6810""",1,1,1,1,1,1,,,,,,,,,,,"=""03300"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""070""",Central Elementary School,Mr.,Michael,Gaskell,School Principal,mgaskell@ebnet.org,371 CRANBURY ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",371 CRANBURY ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Sara,Enis,Anti-Bullying Specialist,,,,,"=""732-613-6820""",1,1,1,1,1,1,,,,,,,,,,,"=""03302"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""125""",Chittick Elementary School,Ms.,Danielle,DiNinno,Acting Principal,ddininno@ebnet.org,5 FLAGLER STREET," ",EAST BRUNSWICK,NJ,"=""08816""",5 FLAGLER STREET," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Laurie,Eitel,Anti-Bullying Specialist,,,,,"=""732-613-6830""",1,1,1,1,1,1,,,,,,,,,,,"=""03312"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""055""",Churchill Junior High School,Mr.,Matthew,Hanas,School Principal,mhanas@ebnet.org,18 NORTON ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",18 NORTON ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",Mr.,David,Ferraro,Anti-Bullying Specialist,,,,,"=""732-353-0915""",,,,,,,,,1,1,1,,,,,,"=""03296"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""050""",East Brunswick High School,Mr.,Edward,Bucior,School Principal,edward.bucior@ebnet.org,380 CRANBURY ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",380 CRANBURY ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Amber,Morgan,Anti-Bullying Specialist,,,,,"=""732-613-6904""",,,,,,,,,,,,1,1,1,,,"=""03294"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""130""",Frost Elementary School,Dr.,Nyree,Delgado,School Principal,nyree.delgado@ebnet.org,65 FROST AVENUE," ",EAST BRUNSWICK,NJ,"=""08816""",65 FROST AVENUE," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Ivy,Schwam,Anti-Bullying Specialist,,,,,"=""732-613-6850""",1,1,1,1,1,1,,,,,,,,,,,"=""03314"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""056""",Hammarskjold Upper Elementary School,Mr.,Russell,Petronko,School Principal,rpetronko@ebnet.org,200 RUES LANE," ",EAST BRUNSWICK,NJ,"=""08816""",200 RUES LANE," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Jessica,Orapallo,Anti-Bullying Specialist,,,,,"=""732-613-6892""",,,,,,,1,1,,,,,,,,,"=""03298"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""090""",Irwin Elementary School,Mrs.,JoAnn,Chmielowicz,School Principal,jchmielowicz@ebnet.org,71 RACETRACK ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",71 RACETRACK ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",Mr.,Jude,Roche,Anti-Bullying Specialist,,,,,"=""732-613-6840""",1,1,1,1,1,1,,,,,,,,,,,"=""05994"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""100""",Lawrence Brook Elementary School,Mr.,Peter,DiBernardi,School Principal,peter.dibernardi@ebnet.org,48 SULLIVAN WAY," ",EAST BRUNSWICK,NJ,"=""08816""",48 SULLIVAN WAY," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Alexandra,Skarzynski,Anti-Bullying Specialist,,,,,"=""732-613-6870""",,1,1,1,1,1,,,,,,,,,,,"=""03306"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""120""",Memorial Elementary School,Mrs.,Cheryl,Jones,School Principal,cjones@ebnet.org,14 INNES ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",14 INNES ROAD," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Ashley,Rose,Anti-Bullying Specialist,,,,,"=""732-613-6860""",,1,1,1,1,1,,,,,,,,,,,"=""03310"""
"=""23""",MIDDLESEX,"=""1170""",East Brunswick Township School District,"=""138""",Warnsdorfer Elementary School,Mr.,Joseph,Csatari,School Principal,jcsatari@ebnet.org,9 HARDENBURG LANE," ",EAST BRUNSWICK,NJ,"=""08816""",9 HARDENBURG LANE," ",EAST BRUNSWICK,NJ,"=""08816""",Ms.,Rachel,Weitzenkorn,Anti-Bullying Specialist,,,,,"=""732-613-6880""",,1,1,1,1,1,,,,,,,,,,,"=""03318"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""065""",Benjamin Franklin Elementary School,,Nicole,Bevere,School Principal,nicole.bevere@edison.k12.nj.us,2485 WOODBRIDGE AVENUE," ",EDISON,NJ,"=""08817""",2485 WOODBRIDGE AVENUE," ",EDISON,NJ,"=""08817""",,Jessica,Kole,Anti-Bullying Specialist,,,,,"=""732-650-5300""",,1,1,1,1,1,1,,,,,,,,,,"=""03336"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""300""",Edison Early Learning Center,Dr.,Anthony,Shallop,School Administrator,anthony.shallop@edison.k12.nj.us,10 Boulevard of the Eagles," ",Edison,NJ,"=""08817""",10 Boulevard of the Eagles," ",Edison,NJ,"=""08817""",Mr.,William,Donner,Anti-Bullying Specialist,,,,,"=""732-452-2804""",1,1,,,,,,,,,,,,,,,"="""""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""050""",Edison High School,Mr.,Charles,Ross,School Principal,charles.ross@edison.k12.nj.us,50 BOULEVARD OF THE EAGLES," ",EDISON,NJ,"=""08817""",50 BOULEVARD OF THE EAGLES," ",EDISON,NJ,"=""08817""",Mr.,Joseph,Ferrara,Anti-Bullying Specialist,,,,,"=""732-650-5200""",,,,,,,,,,,1,1,1,1,,,"=""03324"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""302""",Franklin D Roosevelt School,Dr.,Anthony,Shallop,Chief School Administrator,anthony.shallop@edison.k12.nj.us,838 New Dover Rd," ",Edison,NJ,"=""08820""",838 New Dover Rd," ",Edison,NJ,"=""08820""",Ms.,Melissa,Brandeis,Anti-Bullying Specialist,,,,,"=""732-452-2939""",1,1,,,,,,,,,,,,,,,"="""""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""057""",Herbert Hoover Middle School,Mr.,Brian,McGrath,School Principal,brian.mcgrath@edison.k12.nj.us,174 JACKSON AVENUE," ",EDISON,NJ,"=""08837""",174 JACKSON AVENUE," ",EDISON,NJ,"=""08837""",,Jordan,Smothers,Anti-Bullying Specialist,,,,,"=""732-452-2940""",,,,,,,,1,1,1,,,,,,,"=""03330"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""090""",James Madison Intermediate School,,Donna,Abatemarco,School Principal,donna.abatemarco@edison.k12.nj.us,838 NEW DOVER ROAD," ",EDISON,NJ,"=""08820""",838 NEW DOVER ROAD," ",EDISON,NJ,"=""08820""",,Kelly,Davis,Anti-Bullying Specialist,,,,,"=""732-452-2960""",,,,,1,1,1,,,,,,,,,,"=""03342"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""092""",James Madison Primary School,,Michael,Seiler,School Principal,michael.seiler@edison.k12.nj.us,840 NEW DOVER ROAD," ",EDISON,NJ,"=""08820""",840 NEW DOVER ROAD," ",EDISON,NJ,"=""08820""",,Lia,Abernathy,Anti-Bullying Specialist,,,,,"=""732-452-2990""",,1,1,1,,,,,,,,,,,,,"=""03344"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""093""",James Monroe Elementary School,Mrs.,Cynthia,Tufaro,School Principal,cynthia.tufaro@edison.k12.nj.us,7 Sharp Rd," ",Edison,NJ,"=""08837""",7 Sharp Rd," ",Edison,NJ,"=""08837""",,Nicole,Davis,Anti-Bullying Specialist,,,,,"=""848-229-4716""",,1,1,1,1,1,1,,,,,,,,,,"=""03346"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""055""",John Adams Middle School,Mrs.,Joan,Valentine,School Principal,joan.valentine@edison.k12.nj.us,1081 NEW DOVER ROAD," ",EDISON,NJ,"=""08820""",1081 NEW DOVER ROAD," ",EDISON,NJ,"=""08820""",,Erin,Bennett-Bowbliss,Anti-Bullying Specialist,,,,,"=""732-452-2920""",,,,,,,,1,1,1,,,,,,,"=""03328"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""095""",John Marshall Elementary School,,Ami,Hoffman,School Principal,ami.hoffman@edison.k12.nj.us,15 CORNELL STREET," ",EDISON,NJ,"=""08817""",15 CORNELL STREET," ",EDISON,NJ,"=""08817""",,Jessica,Rodriguez,Anti-Bullying Specialist,,,,,"=""732-650-5370""",,1,1,1,1,1,1,,,,,,,,,,"=""03348"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""053""",John P. Stevens High School,Dr.,Fay,Kim,School Principal,fay.kim@edison.k12.nj.us,855 GROVE AVENUE," ",EDISON,NJ,"=""08820""",855 GROVE AVENUE," ",EDISON,NJ,"=""08820""",,Melissa,Zappia,Anti-Bullying Specialist,,,,,"=""732-452-2800""",,,,,,,,,,,1,1,1,1,,,"=""03326"""
"=""23""",MIDDLESEX,"=""1290""",Edison Township School District,"=""100""",Lincoln Elementary School,,Shawn,Scully,School Principal,shawn.scully@edison.k12.nj.us,53 BROOKVILLE ROAD," ",EDISON,NJ,"=""08817""",53 BROOKVILLE ROAD," ",EDISON,NJ,"=""08817""",Mr.,Kenneth,Slusser,Anti-Bullying Specialist,,,,,"=""732-650-5270""",,1,1,1,1,1,1,,,,,,,,,,"=""03350"""
